StudyTimeWeekly,Volunteering,Tutoring,ParentalEducation,Absences,GPA,GradeClass,GraduationStatus
0.4050659819754864,0,1,2,1.0,0.1789355113861687,4.0,0
0.3940815147522906,0,1,3,0.0,0.9701600212174356,0.0,1
0.1920408447837009,0,0,2,0.5517241379310345,0.422382039604736,4.0,0
0.0612341357862551,1,0,1,0.5172413793103449,0.4394947008753568,4.0,0
0.5915424318326638,0,0,1,0.2758620689655172,0.534099886560097,3.0,0
0.9903008477973474,0,1,1,0.8275862068965517,0.227892067661672,4.0,0
0.1669685791801288,0,1,3,0.6896551724137931,0.2844502775514004,4.0,0
0.0466855939658203,1,1,2,0.2758620689655172,0.58731623184172,3.0,0
0.7803748244297396,0,0,2,0.896551724137931,0.1559368591368219,4.0,0
0.2528234532280947,0,0,1,0.7586206896551724,0.0852573614812816,4.0,0
0.8305445491827963,0,0,1,0.2758620689655172,0.5559534166879245,3.0,0
0.7046929171863974,1,0,2,0.3793103448275862,0.582060096157538,3.0,0
0.9467076508938076,0,1,2,0.7586206896551724,0.4057694555022126,4.0,0
0.4093443882380793,0,1,1,0.2758620689655172,0.5502240803821488,3.0,0
0.6626778509634691,0,0,2,0.4827586206896551,0.6460276637659657,2.0,1
0.4653362190368724,0,0,0,0.0344827586206896,0.7491258260619256,2.0,1
0.6312606378654394,0,0,1,0.3448275862068966,0.5934983703589612,3.0,0
0.4500628084136358,0,1,2,0.3448275862068966,0.7076011139273867,2.0,1
0.188796181517223,1,0,1,0.2413793103448275,0.6312788834588724,2.0,1
0.5084283294497266,0,0,4,0.7586206896551724,0.2607454126470688,4.0,0
0.529138893244771,1,0,1,0.1724137931034483,0.665274225917554,2.0,1
0.8114827066707454,0,0,1,0.6896551724137931,0.3998984719320127,4.0,0
0.7363132601202856,0,1,1,0.6551724137931034,0.449852287293126,4.0,0
0.6645017294987787,0,0,2,0.2068965517241379,0.6644096391740019,2.0,1
0.1134645403417852,0,0,2,0.0689655172413793,0.7496210154707745,2.0,1
0.7213917131569441,0,0,2,0.2413793103448275,0.7443521082231705,2.0,1
0.5008273429016918,0,0,0,0.5862068965517241,0.3437910342369519,4.0,0
0.8950743683746661,1,0,0,0.5517241379310345,0.46221661004781,4.0,0
0.9208753892521124,0,0,2,0.3448275862068966,0.610614050032318,3.0,0
0.0551671025187375,0,0,3,0.0344827586206896,0.7140096285883029,2.0,1
0.8215319565819164,0,1,3,0.8275862068965517,0.3015375575637747,4.0,0
0.0376878339164423,0,0,0,0.6896551724137931,0.2239757475997693,4.0,0
0.3675387800218109,0,0,2,0.896551724137931,0.0682977322895857,4.0,0
0.5428704329822556,0,0,3,0.7931034482758621,0.1668772402662625,4.0,0
0.1482181449740467,0,0,1,0.6206896551724138,0.2723601510381073,4.0,0
0.7471187729986943,0,0,3,0.2068965517241379,0.7033027520304067,2.0,1
0.0083114198067366,1,1,1,0.5862068965517241,0.4671896474267994,4.0,0
0.1687399564302506,0,0,3,0.2413793103448275,0.7589233988777107,1.0,1
0.5814115373036552,1,0,2,0.4482758620689655,0.533839200321865,3.0,0
0.7151558249378329,0,0,3,0.2068965517241379,0.7595290323024978,1.0,1
0.9176438475947108,0,0,2,0.9310344827586208,0.2485323525966864,4.0,0
0.7062546952062828,0,0,1,0.6896551724137931,0.3081392914332048,4.0,0
0.6724985571873375,0,0,3,0.9310344827586208,0.2161009357498948,4.0,0
0.3947415328971063,0,0,1,0.896551724137931,0.0288079637122068,4.0,0
0.0012330142516669,0,0,1,0.1034482758620689,0.7336465763166218,2.0,1
0.120244487766679,0,0,2,0.5517241379310345,0.5117347042774071,3.0,0
0.5351160991558704,0,0,2,0.1379310344827586,0.7663682834085588,1.0,1
0.675853024131528,0,0,3,0.3793103448275862,0.609256575028568,3.0,0
0.4178752308700719,0,0,1,0.2758620689655172,0.606903658989418,3.0,0
0.7314660005847257,0,0,2,0.8620689655172413,0.1942877386897976,4.0,0
0.5224092606655043,0,1,2,0.6551724137931034,0.469893861291683,4.0,0
0.0742085695368896,0,0,0,0.4137931034482758,0.3991437186011498,4.0,0
0.1921840757945632,0,0,1,0.8275862068965517,0.1761488108661646,4.0,0
0.840910868927154,0,0,1,0.9310344827586208,0.1910466743474121,4.0,0
0.7256931076655695,0,1,1,0.5862068965517241,0.3758541698263282,4.0,0
0.8957375807331296,0,1,4,0.6551724137931034,0.3814594655390316,4.0,0
0.1176394872801592,0,0,2,0.2758620689655172,0.5677102768811041,3.0,0
0.9913078551643528,0,0,2,0.1034482758620689,0.850588134661113,1.0,1
0.2095945281899716,0,1,4,0.6896551724137931,0.3595512420919062,4.0,0
0.011740528974642,0,0,1,0.896551724137931,0.0841428246520389,4.0,0
0.9985165360852524,0,0,3,0.2413793103448275,0.7780702841301347,1.0,1
0.2813440772918543,0,1,2,0.0,0.9426736804605712,0.0,1
0.6687344177342566,0,0,3,0.5517241379310345,0.4139033306305127,4.0,0
0.17683251345711,1,0,1,0.8275862068965517,0.2626174228899188,4.0,0
0.5808425864213554,0,1,3,0.2758620689655172,0.6338478209221696,2.0,1
0.9050212389954748,1,0,1,0.6551724137931034,0.3490226235613123,4.0,0
0.320496311018457,0,0,1,0.4137931034482758,0.5063542455998638,3.0,0
0.6709715097321587,0,0,2,0.0344827586206896,0.8170756369632981,1.0,1
0.1880666863383299,0,0,1,0.4137931034482758,0.504304509710829,3.0,0
0.6254606801866297,0,0,2,0.2758620689655172,0.5994206448728896,3.0,0
0.3367841959707714,0,0,2,1.0,0.0719668308322808,4.0,0
0.2113981436078537,0,0,2,0.6551724137931034,0.3871775527837576,4.0,0
0.3134891491807685,0,1,1,0.1724137931034483,0.7263105280768153,2.0,1
0.1789937491620361,0,0,0,0.9310344827586208,0.0622442828076814,4.0,0
0.902899924840382,0,1,1,0.0,0.8546024666365496,1.0,1
0.3975905438904978,0,1,2,0.9310344827586208,0.1457302216172395,4.0,0
0.2455083528522507,0,0,1,0.8275862068965517,0.2325071614783805,4.0,0
0.4488703743558922,0,0,1,0.1379310344827586,0.669771429514547,2.0,1
0.3208517184494416,1,1,1,0.0689655172413793,0.7765576062461128,1.0,1
0.745222036548292,1,0,0,0.1034482758620689,0.695321970925008,2.0,1
0.9722833899293571,1,0,2,0.0,1.0,0.0,1
0.4384842654638046,0,0,3,0.4482758620689655,0.5831959909083276,3.0,0
0.8619702244737207,0,1,1,0.2758620689655172,0.7669295924616386,1.0,1
0.5664606154502144,0,0,2,1.0,0.2172808465771387,4.0,0
0.1573635114849164,1,0,2,0.7931034482758621,0.3801259693450017,4.0,0
0.6913636885837201,1,0,2,0.1034482758620689,0.8224557855439957,1.0,1
0.5139717751527888,0,1,2,0.5862068965517241,0.5439348231679936,3.0,0
0.6513014732365828,0,0,2,0.4482758620689655,0.4631071727042343,4.0,0
0.8906571733385391,1,0,2,0.8275862068965517,0.3693221925993428,4.0,0
0.4408879391452635,0,0,0,0.1034482758620689,0.719731715642009,2.0,1
0.9021605913710118,0,0,2,0.8275862068965517,0.2645126930246656,4.0,0
0.7514789807842944,1,0,2,0.3103448275862069,0.6432226050260414,2.0,1
0.4891136636317404,0,0,0,0.0689655172413793,0.8969338967694371,0.0,1
0.6038626198059427,1,0,1,0.7586206896551724,0.325354503449815,4.0,0
0.3259024830820575,0,1,4,0.2068965517241379,0.8023732839758023,1.0,1
0.9846750049324926,0,0,2,0.3103448275862069,0.6343076597634241,2.0,1
0.6680653601088551,0,0,2,0.4137931034482758,0.4973489398143002,4.0,0
0.0438443644703987,0,1,3,0.1034482758620689,0.7510583257002734,1.0,1
0.3269444526245961,0,0,2,0.5862068965517241,0.3783791889699349,4.0,0
0.6239780129364091,1,0,2,0.3448275862068966,0.5431851379252443,3.0,0
0.0563451422556202,1,1,2,0.8275862068965517,0.160412292156168,4.0,0
0.0238587572742964,0,0,3,0.1034482758620689,0.6883975579497491,2.0,1
0.4504886308319888,0,0,2,0.7931034482758621,0.2596220881177166,4.0,0
0.3330197017278126,0,0,2,0.4482758620689655,0.5637547757327842,3.0,0
0.4387495213468097,0,0,1,0.5862068965517241,0.4166755643803997,4.0,0
0.2629423742315029,0,0,4,0.2413793103448275,0.6248648574087567,3.0,0
0.1648541935893039,0,1,2,0.896551724137931,0.069553864809768,4.0,0
0.689882603008127,0,0,0,0.3103448275862069,0.6593985570330896,2.0,1
0.5151097007780959,1,0,3,0.1379310344827586,0.7642804320530704,1.0,1
0.2003313902290396,0,0,2,0.7586206896551724,0.3404832068029769,4.0,0
0.3199038896749766,0,1,0,0.2068965517241379,0.8097329294339528,1.0,1
0.5924352717625443,0,1,2,0.3793103448275862,0.6432585962641865,2.0,1
0.0722594844174746,0,0,2,0.8275862068965517,0.0,4.0,0
0.1475696110136387,1,1,3,0.0689655172413793,0.785977469530254,1.0,1
0.073276908384486,0,1,1,0.8620689655172413,0.2616158500741775,4.0,0
0.8131981606840634,1,0,3,0.1034482758620689,0.7171435570552033,2.0,1
0.7532212000038697,0,0,2,0.3103448275862069,0.6598618228936557,2.0,1
0.7541259374247313,0,0,0,0.1034482758620689,0.6674374831490838,2.0,1
0.7170958337533982,0,1,4,0.4827586206896551,0.6987213206335563,2.0,1
0.6701019590028513,1,1,2,0.9655172413793104,0.2966424322980764,4.0,0
0.4774873045932394,0,0,1,0.3103448275862069,0.6300438146385743,2.0,1
0.6429635404844665,0,0,2,0.6896551724137931,0.4002696220170648,4.0,0
0.0383527617034041,0,0,3,1.0,0.0,4.0,0
0.622125875344646,0,1,1,0.7241379310344828,0.3987636896888588,4.0,0
0.7787189469848003,0,1,1,0.5172413793103449,0.5555007132739338,3.0,0
0.5008806080867734,1,0,1,0.4827586206896551,0.4037732871209167,4.0,0
0.3578713833532544,1,0,1,0.6206896551724138,0.4189798576785952,4.0,0
0.2776927344417901,0,0,2,0.9655172413793104,0.0535798758960849,4.0,0
0.6434880293193153,0,1,2,0.6551724137931034,0.3891913892270803,4.0,0
0.6935446491523712,0,0,1,0.6206896551724138,0.538549838347483,3.0,0
0.8719158431990962,0,0,1,0.5862068965517241,0.5176673280994853,3.0,0
0.3426746896500853,0,1,1,0.8620689655172413,0.1418092766999986,4.0,0
0.7706042321088893,0,0,3,0.3793103448275862,0.540672026980054,3.0,0
0.5619481852362049,0,1,1,0.8275862068965517,0.3228076064857724,4.0,0
0.8837983766741547,0,0,4,0.5172413793103449,0.5850390972761738,3.0,0
0.5283659126228962,0,0,2,0.0,0.7309924350157623,2.0,1
0.5181719287353788,0,1,1,0.5172413793103449,0.5475366504447932,3.0,0
0.5784884327953844,0,0,3,0.0344827586206896,0.7685535480017829,1.0,1
0.7501237656857993,0,0,2,0.7931034482758621,0.2523575804622393,4.0,0
0.9657464516358653,0,0,2,0.4827586206896551,0.5296251504809742,3.0,0
0.0735950237297323,0,0,4,0.2068965517241379,0.6538369869099615,2.0,1
0.0534431349739923,0,0,0,0.9310344827586208,0.1039826267944608,4.0,0
0.9385751140638524,0,1,0,0.0,0.9867732410550444,0.0,1
0.5304318017489158,0,1,2,0.1379310344827586,0.7543383067708131,1.0,1
0.6155569252647375,0,1,1,0.3103448275862069,0.7034465727637395,2.0,1
0.4829252342445703,0,0,1,0.7241379310344828,0.1924090303640173,4.0,0
0.0937122192201522,0,1,0,0.6896551724137931,0.223066533791978,4.0,0
0.7689193687045192,0,1,0,0.1034482758620689,0.9165727066318708,0.0,1
0.7480306524718027,0,0,2,0.4482758620689655,0.3503870596914498,4.0,0
0.312008720249267,1,0,1,0.4137931034482758,0.3558345840438043,4.0,0
0.306538363319439,1,0,2,0.0,0.7874111858813783,1.0,1
0.8387515474130323,1,1,2,0.5172413793103449,0.5884327879391344,3.0,0
0.0723875409114633,0,0,2,0.7586206896551724,0.2903385878338314,4.0,0
0.882065044266611,0,1,0,0.2758620689655172,0.6617989964684213,2.0,1
0.2569038212206376,0,0,2,0.7241379310344828,0.3247494962122081,4.0,0
0.5936134645698848,0,1,0,0.5172413793103449,0.6610493420900386,2.0,1
0.9370171669368672,0,0,2,0.6206896551724138,0.434497404680362,4.0,0
0.6788490796765265,0,0,3,0.4827586206896551,0.5046942247491302,3.0,0
0.4148532898680777,0,0,2,0.8620689655172413,0.1794451243992236,4.0,0
0.6902739041967304,0,0,2,0.4482758620689655,0.5668961002220977,3.0,0
0.3443221349822104,0,1,2,0.6551724137931034,0.3178736557415484,4.0,0
0.2775242225168777,0,1,1,0.3103448275862069,0.6554167233482426,2.0,1
0.9977760247652128,0,0,3,0.6896551724137931,0.3071321263125095,4.0,0
0.7516003370148128,1,0,3,0.3793103448275862,0.6238280902460367,3.0,0
0.6454081610945099,0,0,1,0.9310344827586208,0.1754404519583181,4.0,0
0.355645142137311,0,0,2,0.0,0.9662442153240994,0.0,1
0.0491644492627096,0,0,3,0.6896551724137931,0.1711629815180105,4.0,0
0.0310396866103802,0,1,4,0.5517241379310345,0.4714625559209325,4.0,0
0.5547653697100087,0,1,2,0.2758620689655172,0.5819581906701714,3.0,0
0.762855749518973,0,0,2,0.7586206896551724,0.2200582031210799,4.0,0
0.5379439916238603,0,0,1,0.6206896551724138,0.3529953767264816,4.0,0
0.8416986220631038,1,0,4,0.8275862068965517,0.4156329575938505,4.0,0
0.0334120674633593,0,0,1,0.5862068965517241,0.3353996192062504,4.0,0
0.3671207508020237,0,0,2,0.9310344827586208,0.1648007290819812,4.0,0
0.2372900033417022,0,0,1,0.2068965517241379,0.5383428016144615,3.0,0
0.4477341970210141,0,0,1,0.2758620689655172,0.6107757299780489,3.0,0
0.0724066983594457,0,0,2,0.7241379310344828,0.0675221386585435,4.0,0
0.9551754775559308,0,0,4,0.8620689655172413,0.3291811558360445,4.0,0
0.2234591336396061,0,0,0,0.6896551724137931,0.2044285505964051,4.0,0
0.9233150316248456,0,0,2,0.3793103448275862,0.5142364924357445,3.0,0
0.4263298089410787,0,1,0,0.2068965517241379,0.8048333370186522,1.0,1
0.986604053241711,0,1,1,0.4482758620689655,0.5602175150095393,3.0,0
0.5546423564865965,0,1,2,0.4827586206896551,0.4784499492253347,4.0,0
0.9318499194536712,0,0,2,0.4827586206896551,0.5600835941158255,3.0,0
0.0053022494185414,0,0,1,0.1724137931034483,0.563636896547929,3.0,0
0.7490459792884195,0,0,1,0.6896551724137931,0.4728251074847227,4.0,0
0.90403577420453,0,0,0,0.4482758620689655,0.5515565853694169,3.0,0
0.1398282806947482,0,1,1,0.0344827586206896,0.8337745386605028,1.0,1
0.0961834556385027,0,0,4,0.2413793103448275,0.6029966153678321,3.0,0
0.4250077431907451,0,0,3,0.4137931034482758,0.5402446297605143,3.0,0
0.934699232784848,0,0,1,0.7586206896551724,0.2913485907803165,4.0,0
0.5429571170759784,0,0,2,0.1724137931034483,0.6458751590986925,2.0,1
0.5280098592544616,0,1,3,0.1379310344827586,0.754265813986557,1.0,1
0.1412354476216965,1,0,0,0.1379310344827586,0.6440436742046458,2.0,1
0.0007375309402326,0,0,3,0.8275862068965517,0.0583374701178767,4.0,0
0.8110184160914171,0,0,3,0.0,0.911629097237449,0.0,1
0.0876223376404169,0,1,0,0.2758620689655172,0.6513563079043252,2.0,1
0.6345255077780705,0,0,1,0.1724137931034483,0.8417323788455264,1.0,1
0.9156148698915594,0,0,4,0.6551724137931034,0.3959450644844998,4.0,0
0.2088388597950539,0,0,2,0.8620689655172413,0.1940991764870953,4.0,0
0.6659846443690977,0,1,0,1.0,0.1958716600037796,4.0,0
0.0787361488869495,0,0,1,0.2068965517241379,0.5820779278154292,3.0,0
0.6043962406501813,0,0,2,0.2758620689655172,0.6796163589486257,2.0,1
0.1640672641044038,0,1,2,0.1379310344827586,0.8112205508165444,1.0,1
0.736746612385392,0,1,2,0.4482758620689655,0.7164186872550504,2.0,1
0.3015246565119426,0,0,4,0.1379310344827586,0.5815816891166633,3.0,0
0.463870764500079,0,1,1,0.2413793103448275,0.8257666696606453,1.0,1
0.6000666679401305,0,0,2,0.2068965517241379,0.6223045594391324,3.0,0
0.1714173926997783,0,1,2,0.4137931034482758,0.6500660467268322,2.0,1
0.742437404240578,0,0,2,0.4137931034482758,0.5297928730087023,3.0,0
0.3029353219781974,0,0,1,0.2413793103448275,0.6306736369728707,2.0,1
0.6630803335267544,0,1,4,0.3448275862068966,0.6189635275500612,3.0,0
0.158412101004173,0,1,3,0.9310344827586208,0.195702308512856,4.0,0
0.6888557262490329,0,0,2,0.8620689655172413,0.1916012173730084,4.0,0
0.1282825305368105,0,1,2,0.5862068965517241,0.3209055193869576,4.0,0
0.4257925333136353,0,0,1,0.8275862068965517,0.1607864831875901,4.0,0
0.2474373363351058,0,1,2,0.6206896551724138,0.4173075543246,4.0,0
0.7491825793699669,0,0,2,0.1724137931034483,0.8205175126484382,1.0,1
0.2622833121713147,0,0,2,0.7241379310344828,0.1859285042411791,4.0,0
0.8826779059485895,1,0,4,0.0344827586206896,0.8312667107947271,1.0,1
0.8927924237124544,1,0,2,0.9310344827586208,0.296129941100416,4.0,0
0.1966142264257036,0,0,1,0.4137931034482758,0.4041340246863036,4.0,0
0.6144986406602184,0,0,2,0.7586206896551724,0.3957709927209757,4.0,0
0.0877655808355472,0,0,1,0.8275862068965517,0.046062872272591,4.0,0
0.391934263045283,0,1,1,0.9310344827586208,0.1180452605522563,4.0,0
0.7140887672839292,0,0,1,0.8620689655172413,0.3248388794521824,4.0,0
0.6601283311898306,1,0,2,0.3448275862068966,0.594907070801733,3.0,0
0.6253658419882002,0,0,2,0.0,0.8915707824917776,0.0,1
0.2828127417227203,0,0,2,0.7931034482758621,0.0695868927174085,4.0,0
0.3784065813791984,0,0,2,0.0344827586206896,0.6053867206928867,3.0,0
0.1030115881711132,1,0,2,1.0,0.1544201058978428,4.0,0
0.719796411317445,0,0,1,0.5517241379310345,0.451181664459346,4.0,0
0.5044151025427712,0,0,3,0.2413793103448275,0.6588020324095633,2.0,1
0.7095274331366491,1,0,1,0.0344827586206896,0.8590063471923932,1.0,1
0.2491767845008002,1,0,1,0.1724137931034483,0.6843444815406899,2.0,1
0.3247582654908083,1,1,2,0.7241379310344828,0.2866740199488138,4.0,0
0.3345466123828652,0,0,1,0.1379310344827586,0.6013168814410371,3.0,0
0.0257191116257451,0,1,0,0.5172413793103449,0.3813205122315478,4.0,0
0.3413870015900709,0,0,2,0.2413793103448275,0.611539270158956,3.0,0
0.8041750418000363,0,1,2,0.6206896551724138,0.4882382530637366,4.0,0
0.8982770050524282,0,0,2,0.5172413793103449,0.573271797847248,3.0,0
0.5187610924081588,0,0,4,0.4137931034482758,0.3679180073699408,4.0,0
0.4559723825677635,1,1,2,0.8620689655172413,0.2766783744384177,4.0,0
0.0308071623071248,1,0,3,0.6551724137931034,0.3014642439264088,4.0,0
0.8801620486144166,0,0,1,0.2068965517241379,0.6397675887544371,2.0,1
0.0129722803210592,0,0,2,0.5172413793103449,0.6144127556239269,3.0,0
0.9457831325886304,0,1,3,0.7586206896551724,0.3066853214428191,4.0,0
0.4897256891249433,1,0,2,0.5172413793103449,0.3976082745891348,4.0,0
0.3422746414576225,0,0,2,0.9655172413793104,0.0776673831494965,4.0,0
0.9252278871853612,0,1,1,0.3793103448275862,0.6929526647176228,2.0,1
0.0243661416069879,0,0,0,0.4482758620689655,0.3956707479160993,4.0,0
0.5820403242466397,1,1,2,0.7931034482758621,0.2763967745357767,4.0,0
0.5495106056231315,0,0,1,0.5862068965517241,0.5750740337918416,3.0,0
0.2195196107083161,0,1,3,0.896551724137931,0.2479709245119153,4.0,0
0.4293275270161752,1,0,1,0.9310344827586208,0.0412776553879693,4.0,0
0.6529608611165588,0,0,4,0.5862068965517241,0.2473324801496889,4.0,0
0.7279141079137853,0,0,4,0.5172413793103449,0.5575633803334462,3.0,0
0.0006647950435344,0,0,1,0.6551724137931034,0.3458820194736662,4.0,0
0.9378774056895886,0,0,1,0.5172413793103449,0.5328513157452693,3.0,0
0.1646615979148088,0,0,3,0.4137931034482758,0.46706923074954,4.0,0
0.2337960348697523,0,0,4,0.8620689655172413,0.3118704859095698,4.0,0
0.2637234067700235,0,0,2,0.9655172413793104,0.0749768868996264,4.0,0
0.0378107211359625,1,0,1,0.2758620689655172,0.6762989236986366,2.0,1
0.1231406778158647,0,0,2,0.8620689655172413,0.2244845230200033,4.0,0
0.9874307921320368,0,0,2,0.9310344827586208,0.3479329478406481,4.0,0
0.3155261746186691,0,0,1,0.2758620689655172,0.5376365414983055,3.0,0
0.1153807351635984,0,0,2,0.4137931034482758,0.3621853103816387,4.0,0
0.1070613542919626,0,0,0,0.9655172413793104,0.0,4.0,0
0.7202340610313429,0,1,0,0.1034482758620689,0.772928757089121,1.0,1
0.8554980576635628,0,0,1,0.2758620689655172,0.644231923863043,2.0,1
0.2571947648735055,0,0,1,0.4827586206896551,0.4889681316407092,4.0,0
0.0208806590549103,0,0,1,0.4482758620689655,0.4696770860806659,4.0,0
0.2232935609170598,0,1,2,0.6206896551724138,0.4076000329015136,4.0,0
0.0565277649271887,0,0,1,0.3793103448275862,0.5931870275901667,3.0,0
0.1034608959633521,0,1,1,0.6896551724137931,0.319842652869213,4.0,0
0.4319512278558249,1,0,1,0.8620689655172413,0.0387511971027885,4.0,0
0.2301297621617198,1,1,4,0.8275862068965517,0.3195867584174298,4.0,0
0.5164860432519073,0,0,2,0.1724137931034483,0.6639983914786999,2.0,1
0.2537322432070268,0,0,2,0.0689655172413793,0.6705790131567544,2.0,1
0.9415655111155636,0,0,2,0.8620689655172413,0.4112049848708218,4.0,0
0.9069324147399772,0,1,4,0.8275862068965517,0.3490696095944723,4.0,0
0.5674047308656202,0,1,1,0.7241379310344828,0.4023716996984836,4.0,0
0.3547784958852704,0,0,2,0.6551724137931034,0.296841881162299,4.0,0
0.3815321024752203,0,0,2,0.5172413793103449,0.5049492556783182,3.0,0
0.4122727978124991,1,0,2,1.0,0.060406407055221,4.0,0
0.728362748262976,0,0,0,0.6551724137931034,0.3119312985513226,4.0,0
0.4521052428992608,0,0,2,0.7931034482758621,0.2131705908506878,4.0,0
0.857661824416216,0,0,0,0.7586206896551724,0.2414252472372914,4.0,0
0.9451270850828172,0,1,2,0.5517241379310345,0.605950187909958,3.0,0
0.3362794179828728,0,0,2,0.5172413793103449,0.4354920418223589,4.0,0
0.561286082244113,0,0,1,0.1724137931034483,0.7114814439356512,2.0,1
0.0951129116182401,0,0,3,0.2413793103448275,0.5098910995112408,3.0,0
0.2006465886338841,0,1,0,0.6206896551724138,0.3855159349101094,4.0,0
0.4138881359918135,0,1,3,1.0,0.1826949005907359,4.0,0
0.2063868473162556,0,0,2,0.8275862068965517,0.12499694459829,4.0,0
0.8775151628562988,0,1,1,0.8620689655172413,0.2807223452688587,4.0,0
0.1584153100482881,0,1,1,0.0344827586206896,0.7398731820259768,2.0,1
0.4561316918089034,0,0,4,0.4482758620689655,0.575051309893992,3.0,0
0.6063425719082416,0,0,0,0.7241379310344828,0.3381801908980625,4.0,0
0.6926062813177012,0,1,1,0.3793103448275862,0.533515509520655,3.0,0
0.3834567999644714,1,0,1,0.5517241379310345,0.3249485800842486,4.0,0
0.870045164283995,0,0,2,0.9310344827586208,0.1869584860309434,4.0,0
0.5689195160991619,0,0,2,0.896551724137931,0.1332308009447493,4.0,0
0.4399600836406553,0,0,1,0.4827586206896551,0.5184424475792891,3.0,0
0.0672650359350354,0,1,1,0.5862068965517241,0.4978448409975354,4.0,0
0.4651707166509808,1,0,1,0.5172413793103449,0.4749898998843256,4.0,0
0.82162634541355,0,0,1,0.4137931034482758,0.6537209854572956,2.0,1
0.6151945128235466,0,1,2,0.6896551724137931,0.4525676860721906,4.0,0
0.8330660926115051,0,0,2,0.5517241379310345,0.3954828701588615,4.0,0
0.4945266231189144,0,0,1,0.2413793103448275,0.567833200825522,3.0,0
0.1185449828778018,0,1,1,0.0,0.8409176227739035,1.0,1
0.0136026364600771,0,0,1,0.9655172413793104,0.1203246201163127,4.0,0
0.3035151938265979,0,0,4,0.8275862068965517,0.0499818448628047,4.0,0
0.6987398868137645,1,0,4,0.8620689655172413,0.317002187680617,4.0,0
0.7911153780689459,0,0,3,0.896551724137931,0.2206381135000293,4.0,0
0.2960398991394078,0,1,1,0.0689655172413793,0.780034159846238,1.0,1
0.4961707610823215,1,0,0,0.5172413793103449,0.4510386729440548,4.0,0
0.4215500705910171,0,0,1,0.9310344827586208,0.1704259108764696,4.0,0
0.4109417708311898,1,0,1,0.0344827586206896,0.7245654542906985,2.0,1
0.2315617486027767,1,0,2,0.4827586206896551,0.4325795006978424,4.0,0
0.1364749687166636,0,1,2,0.0,0.8901979180320533,0.0,1
0.1968617536268356,0,1,3,0.2758620689655172,0.632193643601707,2.0,1
0.0553431011491074,0,1,3,0.5172413793103449,0.3980969645508277,4.0,0
0.1983055949326307,1,0,1,0.1034482758620689,0.5935327430037537,3.0,0
0.0091585859144026,0,1,2,0.3793103448275862,0.4526023700102859,4.0,0
0.6279265131937529,0,0,1,0.0,0.707456607825393,2.0,1
0.3166861764586948,1,1,0,0.0,0.7619005222047016,1.0,1
0.9742104019255996,0,1,2,0.2068965517241379,0.906480432586699,0.0,1
0.1938868305819462,1,0,0,0.5862068965517241,0.2318303863309718,4.0,0
0.3461731942268447,0,0,2,0.7586206896551724,0.3329897371910687,4.0,0
0.3581995903909679,1,0,1,0.9310344827586208,0.1948879303796533,4.0,0
0.008408322954195,0,0,2,0.7586206896551724,0.2203396116578035,4.0,0
0.8401196903490489,0,1,2,0.4827586206896551,0.5995302714844233,3.0,0
0.0319783484226787,0,0,1,0.8620689655172413,0.189703567196134,4.0,0
0.9412076338532488,0,0,3,1.0,0.2572163989908449,4.0,0
0.8930468555195327,0,0,1,0.8275862068965517,0.3611191737959397,4.0,0
0.5360845824277523,0,1,2,0.4137931034482758,0.5535168647903362,3.0,0
0.544167521495031,0,0,2,0.5172413793103449,0.6279795218830656,2.0,1
0.6544765182961321,0,0,2,0.2068965517241379,0.6725374507526136,2.0,1
0.3874420177096201,0,0,4,0.5172413793103449,0.4013185965438587,4.0,0
0.6479133433783918,1,0,1,0.4137931034482758,0.677472371854527,2.0,1
0.0447669599191566,0,0,2,0.4482758620689655,0.3821408753354687,4.0,0
0.0540568645723281,0,1,2,0.5517241379310345,0.4446423005717539,4.0,0
0.4577030940449568,0,0,3,0.3793103448275862,0.5304910147158931,3.0,0
0.5502011750913975,0,0,1,0.9655172413793104,0.1014762078571063,4.0,0
0.8887852518988295,0,0,2,0.7931034482758621,0.2809815819353035,4.0,0
0.1047280480929944,0,0,2,0.7931034482758621,0.2175826027579546,4.0,0
0.8235406296334316,0,0,1,0.6551724137931034,0.4557073020171443,4.0,0
0.2102358878946097,0,0,2,0.4137931034482758,0.5577957329865623,3.0,0
0.3944837390763843,0,0,1,0.7931034482758621,0.2417419293727861,4.0,0
0.3169134648544072,0,0,2,0.6551724137931034,0.422964736540585,4.0,0
0.4005623424414257,0,0,3,0.4827586206896551,0.5174395514653154,3.0,0
0.1506155969993119,0,1,2,0.7931034482758621,0.2644690316980169,4.0,0
0.5040960138005983,0,0,2,0.6896551724137931,0.3303568017532741,4.0,0
0.802511147751406,1,1,2,0.1034482758620689,0.8792351801789741,0.0,1
0.441988642615674,1,1,0,0.7241379310344828,0.2622892506188026,4.0,0
0.4911246224884544,0,0,1,0.0344827586206896,0.8715353322744506,1.0,1
0.8496903108803624,1,1,2,0.9310344827586208,0.1467093513709717,4.0,0
0.7068168032812426,0,0,1,0.5862068965517241,0.5897039743637634,3.0,0
0.4909652721555935,0,0,1,0.0344827586206896,0.7880555714248912,1.0,1
0.2579389679940375,0,0,2,0.8275862068965517,0.1469587708359383,4.0,0
0.8858910354794726,1,0,1,0.4827586206896551,0.6672233322722325,2.0,1
0.5776307683371671,0,0,1,1.0,0.076093008563321,4.0,0
