StudyTimeWeekly,Volunteering,Tutoring,ParentalEducation,Absences,GPA,GradeClass
0.5084283294497266,0,0,4,0.7586206896551724,0.2607454126470688,4.0
0.529138893244771,1,0,1,0.1724137931034483,0.665274225917554,2.0
0.8114827066707454,0,0,1,0.6896551724137931,0.3998984719320127,4.0
0.7363132601202856,0,1,1,0.6551724137931034,0.44985228729312604,4.0
0.6645017294987787,0,0,2,0.20689655172413793,0.6644096391740019,2.0
0.11346454034178524,0,0,2,0.06896551724137931,0.7496210154707745,2.0
0.7213917131569441,0,0,2,0.24137931034482757,0.7443521082231705,2.0
0.5008273429016918,0,0,0,0.5862068965517241,0.3437910342369519,4.0
0.8950743683746661,1,0,0,0.5517241379310345,0.46221661004781,4.0
0.9208753892521124,0,0,2,0.3448275862068966,0.610614050032318,3.0
0.05516710251873758,0,0,3,0.034482758620689655,0.7140096285883029,2.0
0.8215319565819164,0,1,3,0.8275862068965517,0.30153755756377476,4.0
0.03768783391644235,0,0,0,0.6896551724137931,0.22397574759976935,4.0
0.36753878002181095,0,0,2,0.896551724137931,0.0682977322895857,4.0
0.5428704329822556,0,0,3,0.7931034482758621,0.1668772402662625,4.0
0.14821814497404676,0,0,1,0.6206896551724138,0.27236015103810735,4.0
0.7471187729986943,0,0,3,0.20689655172413793,0.7033027520304067,2.0
0.008311419806736681,1,1,1,0.5862068965517241,0.4671896474267994,4.0
0.16873995643025064,0,0,3,0.24137931034482757,0.7589233988777107,1.0
0.5814115373036552,1,0,2,0.4482758620689655,0.533839200321865,3.0
0.7151558249378329,0,0,3,0.20689655172413793,0.7595290323024978,1.0
0.9176438475947107,0,0,2,0.9310344827586207,0.24853235259668646,4.0
0.7062546952062828,0,0,1,0.6896551724137931,0.3081392914332048,4.0
0.6724985571873375,0,0,3,0.9310344827586207,0.21610093574989483,4.0
0.39474153289710634,0,0,1,0.896551724137931,0.028807963712206824,4.0
0.0012330142516669847,0,0,1,0.10344827586206896,0.7336465763166218,2.0
0.12024448776667905,0,0,2,0.5517241379310345,0.5117347042774071,3.0
0.5351160991558704,0,0,2,0.13793103448275862,0.7663682834085588,1.0
0.675853024131528,0,0,3,0.3793103448275862,0.609256575028568,3.0
0.4178752308700719,0,0,1,0.27586206896551724,0.606903658989418,3.0
0.7314660005847257,0,0,2,0.8620689655172413,0.19428773868979762,4.0
0.5224092606655043,0,1,2,0.6551724137931034,0.469893861291683,4.0
0.07420856953688969,0,0,0,0.41379310344827586,0.3991437186011498,4.0
0.19218407579456326,0,0,1,0.8275862068965517,0.17614881086616468,4.0
0.840910868927154,0,0,1,0.9310344827586207,0.19104667434741213,4.0
0.7256931076655695,0,1,1,0.5862068965517241,0.37585416982632824,4.0
0.8957375807331296,0,1,4,0.6551724137931034,0.38145946553903165,4.0
0.11763948728015929,0,0,2,0.27586206896551724,0.5677102768811041,3.0
0.9913078551643529,0,0,2,0.10344827586206896,0.850588134661113,1.0
0.2095945281899716,0,1,4,0.6896551724137931,0.3595512420919062,4.0
0.011740528974642015,0,0,1,0.896551724137931,0.0841428246520389,4.0
0.9985165360852524,0,0,3,0.24137931034482757,0.7780702841301347,1.0
0.28134407729185434,0,1,2,0.0,0.9426736804605712,0.0
0.6687344177342566,0,0,3,0.5517241379310345,0.41390333063051277,4.0
0.17683251345711,1,0,1,0.8275862068965517,0.2626174228899188,4.0
0.5808425864213554,0,1,3,0.27586206896551724,0.6338478209221696,2.0
0.9050212389954747,1,0,1,0.6551724137931034,0.3490226235613123,4.0
0.320496311018457,0,0,1,0.41379310344827586,0.5063542455998638,3.0
0.6709715097321587,0,0,2,0.034482758620689655,0.8170756369632981,1.0
0.18806668633832996,0,0,1,0.41379310344827586,0.504304509710829,3.0
0.6254606801866297,0,0,2,0.27586206896551724,0.5994206448728896,3.0
0.3367841959707714,0,0,2,1.0,0.0719668308322808,4.0
0.21139814360785375,0,0,2,0.6551724137931034,0.3871775527837576,4.0
0.31348914918076853,0,1,1,0.1724137931034483,0.7263105280768153,2.0
0.1789937491620361,0,0,0,0.9310344827586207,0.06224428280768143,4.0
0.902899924840382,0,1,1,0.0,0.8546024666365496,1.0
0.3975905438904978,0,1,2,0.9310344827586207,0.14573022161723953,4.0
0.24550835285225073,0,0,1,0.8275862068965517,0.2325071614783805,4.0
0.4488703743558922,0,0,1,0.13793103448275862,0.669771429514547,2.0
0.3208517184494416,1,1,1,0.06896551724137931,0.7765576062461128,1.0
0.745222036548292,1,0,0,0.10344827586206896,0.695321970925008,2.0
0.9722833899293571,1,0,2,0.0,1.0,0.0
0.43848426546380465,0,0,3,0.4482758620689655,0.5831959909083276,3.0
0.8619702244737207,0,1,1,0.27586206896551724,0.7669295924616386,1.0
0.5664606154502144,0,0,2,1.0,0.21728084657713875,4.0
0.15736351148491642,1,0,2,0.7931034482758621,0.3801259693450017,4.0
0.6913636885837201,1,0,2,0.10344827586206896,0.8224557855439957,1.0
0.5139717751527888,0,1,2,0.5862068965517241,0.5439348231679936,3.0
0.6513014732365828,0,0,2,0.4482758620689655,0.4631071727042343,4.0
0.8906571733385391,1,0,2,0.8275862068965517,0.3693221925993428,4.0
0.44088793914526353,0,0,0,0.10344827586206896,0.719731715642009,2.0
0.9021605913710118,0,0,2,0.8275862068965517,0.2645126930246656,4.0
0.7514789807842944,1,0,2,0.3103448275862069,0.6432226050260414,2.0
0.4891136636317404,0,0,0,0.06896551724137931,0.8969338967694371,0.0
0.6038626198059427,1,0,1,0.7586206896551724,0.325354503449815,4.0
0.32590248308205755,0,1,4,0.20689655172413793,0.8023732839758023,1.0
0.9846750049324926,0,0,2,0.3103448275862069,0.6343076597634241,2.0
0.6680653601088551,0,0,2,0.41379310344827586,0.4973489398143002,4.0
0.04384436447039876,0,1,3,0.10344827586206896,0.7510583257002734,1.0
0.32694445262459615,0,0,2,0.5862068965517241,0.3783791889699349,4.0
0.6239780129364091,1,0,2,0.3448275862068966,0.5431851379252443,3.0
0.05634514225562026,1,1,2,0.8275862068965517,0.16041229215616806,4.0
0.023858757274296417,0,0,3,0.10344827586206896,0.6883975579497491,2.0
0.4504886308319888,0,0,2,0.7931034482758621,0.25962208811771664,4.0
0.3330197017278126,0,0,2,0.4482758620689655,0.5637547757327842,3.0
0.4387495213468097,0,0,1,0.5862068965517241,0.41667556438039977,4.0
0.2629423742315029,0,0,4,0.24137931034482757,0.6248648574087567,3.0
0.1648541935893039,0,1,2,0.896551724137931,0.06955386480976802,4.0
0.689882603008127,0,0,0,0.3103448275862069,0.6593985570330896,2.0
0.5151097007780959,1,0,3,0.13793103448275862,0.7642804320530704,1.0
0.20033139022903965,0,0,2,0.7586206896551724,0.34048320680297695,4.0
0.3199038896749766,0,1,0,0.20689655172413793,0.8097329294339528,1.0
0.5924352717625443,0,1,2,0.3793103448275862,0.6432585962641865,2.0
0.0722594844174746,0,0,2,0.8275862068965517,0.0,4.0
0.14756961101363877,1,1,3,0.06896551724137931,0.785977469530254,1.0
0.07327690838448601,0,1,1,0.8620689655172413,0.2616158500741775,4.0
0.8131981606840634,1,0,3,0.10344827586206896,0.7171435570552033,2.0
0.7532212000038697,0,0,2,0.3103448275862069,0.6598618228936557,2.0
0.7541259374247313,0,0,0,0.10344827586206896,0.6674374831490838,2.0
0.7170958337533982,0,1,4,0.48275862068965514,0.6987213206335563,2.0
0.6701019590028513,1,1,2,0.9655172413793103,0.2966424322980764,4.0
0.47748730459323946,0,0,1,0.3103448275862069,0.6300438146385743,2.0
0.6429635404844665,0,0,2,0.6896551724137931,0.4002696220170648,4.0
0.03835276170340416,0,0,3,1.0,0.0,4.0
0.622125875344646,0,1,1,0.7241379310344828,0.3987636896888588,4.0
0.7787189469848003,0,1,1,0.5172413793103449,0.5555007132739338,3.0
0.5008806080867734,1,0,1,0.48275862068965514,0.4037732871209167,4.0
0.35787138335325447,1,0,1,0.6206896551724138,0.4189798576785952,4.0
0.2776927344417901,0,0,2,0.9655172413793103,0.0535798758960849,4.0
0.6434880293193153,0,1,2,0.6551724137931034,0.3891913892270803,4.0
0.6935446491523712,0,0,1,0.6206896551724138,0.538549838347483,3.0
0.8719158431990962,0,0,1,0.5862068965517241,0.5176673280994853,3.0
0.34267468965008535,0,1,1,0.8620689655172413,0.14180927669999865,4.0
0.7706042321088893,0,0,3,0.3793103448275862,0.540672026980054,3.0
0.5619481852362049,0,1,1,0.8275862068965517,0.3228076064857724,4.0
0.8837983766741547,0,0,4,0.5172413793103449,0.5850390972761738,3.0
0.5283659126228962,0,0,2,0.0,0.7309924350157623,2.0
0.5181719287353788,0,1,1,0.5172413793103449,0.5475366504447932,3.0
0.5784884327953844,0,0,3,0.034482758620689655,0.7685535480017829,1.0
0.7501237656857993,0,0,2,0.7931034482758621,0.2523575804622393,4.0
0.9657464516358653,0,0,2,0.48275862068965514,0.5296251504809742,3.0
0.07359502372973237,0,0,4,0.20689655172413793,0.6538369869099615,2.0
0.053443134973992314,0,0,0,0.9310344827586207,0.1039826267944608,4.0
0.9385751140638525,0,1,0,0.0,0.9867732410550444,0.0
0.5304318017489158,0,1,2,0.13793103448275862,0.7543383067708131,1.0
0.6155569252647375,0,1,1,0.3103448275862069,0.7034465727637395,2.0
0.48292523424457034,0,0,1,0.7241379310344828,0.19240903036401738,4.0
0.09371221922015227,0,1,0,0.6896551724137931,0.22306653379197808,4.0
0.7689193687045192,0,1,0,0.10344827586206896,0.9165727066318707,0.0
0.7480306524718027,0,0,2,0.4482758620689655,0.3503870596914498,4.0
0.31200872024926707,1,0,1,0.41379310344827586,0.3558345840438043,4.0
0.306538363319439,1,0,2,0.0,0.7874111858813783,1.0
0.8387515474130323,1,1,2,0.5172413793103449,0.5884327879391344,3.0
0.07238754091146332,0,0,2,0.7586206896551724,0.2903385878338314,4.0
0.882065044266611,0,1,0,0.27586206896551724,0.6617989964684213,2.0
0.2569038212206376,0,0,2,0.7241379310344828,0.3247494962122081,4.0
0.5936134645698848,0,1,0,0.5172413793103449,0.6610493420900386,2.0
0.9370171669368671,0,0,2,0.6206896551724138,0.434497404680362,4.0
0.6788490796765265,0,0,3,0.48275862068965514,0.5046942247491302,3.0
0.41485328986807773,0,0,2,0.8620689655172413,0.1794451243992236,4.0
0.6902739041967304,0,0,2,0.4482758620689655,0.5668961002220977,3.0
0.3443221349822104,0,1,2,0.6551724137931034,0.3178736557415484,4.0
0.2775242225168777,0,1,1,0.3103448275862069,0.6554167233482426,2.0
0.9977760247652127,0,0,3,0.6896551724137931,0.3071321263125095,4.0
0.7516003370148128,1,0,3,0.3793103448275862,0.6238280902460367,3.0
0.6454081610945099,0,0,1,0.9310344827586207,0.17544045195831812,4.0
0.355645142137311,0,0,2,0.0,0.9662442153240994,0.0
0.04916444926270963,0,0,3,0.6896551724137931,0.1711629815180105,4.0
0.031039686610380274,0,1,4,0.5517241379310345,0.4714625559209325,4.0
0.5547653697100087,0,1,2,0.27586206896551724,0.5819581906701714,3.0
0.762855749518973,0,0,2,0.7586206896551724,0.22005820312107993,4.0
0.5379439916238603,0,0,1,0.6206896551724138,0.3529953767264816,4.0
0.8416986220631038,1,0,4,0.8275862068965517,0.41563295759385055,4.0
0.03341206746335934,0,0,1,0.5862068965517241,0.3353996192062504,4.0
0.3671207508020237,0,0,2,0.9310344827586207,0.16480072908198123,4.0
0.23729000334170222,0,0,1,0.20689655172413793,0.5383428016144615,3.0
0.4477341970210141,0,0,1,0.27586206896551724,0.6107757299780489,3.0
0.0724066983594457,0,0,2,0.7241379310344828,0.06752213865854358,4.0
0.9551754775559307,0,0,4,0.8620689655172413,0.3291811558360445,4.0
0.22345913363960615,0,0,0,0.6896551724137931,0.20442855059640513,4.0
0.9233150316248457,0,0,2,0.3793103448275862,0.5142364924357445,3.0
0.42632980894107875,0,1,0,0.20689655172413793,0.8048333370186522,1.0
0.986604053241711,0,1,1,0.4482758620689655,0.5602175150095393,3.0
0.5546423564865965,0,1,2,0.48275862068965514,0.4784499492253347,4.0
0.9318499194536711,0,0,2,0.48275862068965514,0.5600835941158255,3.0
0.005302249418541455,0,0,1,0.1724137931034483,0.563636896547929,3.0
0.7490459792884195,0,0,1,0.6896551724137931,0.4728251074847227,4.0
0.90403577420453,0,0,0,0.4482758620689655,0.5515565853694169,3.0
0.13982828069474826,0,1,1,0.034482758620689655,0.8337745386605028,1.0
0.09618345563850274,0,0,4,0.24137931034482757,0.6029966153678321,3.0
0.42500774319074514,0,0,3,0.41379310344827586,0.5402446297605143,3.0
0.9346992327848481,0,0,1,0.7586206896551724,0.2913485907803165,4.0
0.5429571170759784,0,0,2,0.1724137931034483,0.6458751590986925,2.0
0.5280098592544616,0,1,3,0.13793103448275862,0.754265813986557,1.0
0.1412354476216965,1,0,0,0.13793103448275862,0.6440436742046458,2.0
0.0007375309402326066,0,0,3,0.8275862068965517,0.0583374701178767,4.0
0.8110184160914171,0,0,3,0.0,0.911629097237449,0.0
0.08762233764041698,0,1,0,0.27586206896551724,0.6513563079043252,2.0
0.6345255077780705,0,0,1,0.1724137931034483,0.8417323788455264,1.0
0.9156148698915594,0,0,4,0.6551724137931034,0.39594506448449984,4.0
0.2088388597950539,0,0,2,0.8620689655172413,0.19409917648709535,4.0
0.6659846443690977,0,1,0,1.0,0.1958716600037796,4.0
0.07873614888694955,0,0,1,0.20689655172413793,0.5820779278154292,3.0
0.6043962406501813,0,0,2,0.27586206896551724,0.6796163589486257,2.0
0.16406726410440384,0,1,2,0.13793103448275862,0.8112205508165444,1.0
0.736746612385392,0,1,2,0.4482758620689655,0.7164186872550504,2.0
0.3015246565119426,0,0,4,0.13793103448275862,0.5815816891166633,3.0
0.463870764500079,0,1,1,0.24137931034482757,0.8257666696606453,1.0
0.6000666679401305,0,0,2,0.20689655172413793,0.6223045594391324,3.0
0.17141739269977832,0,1,2,0.41379310344827586,0.6500660467268322,2.0
0.742437404240578,0,0,2,0.41379310344827586,0.5297928730087023,3.0
0.30293532197819745,0,0,1,0.24137931034482757,0.6306736369728707,2.0
0.6630803335267544,0,1,4,0.3448275862068966,0.6189635275500612,3.0
0.158412101004173,0,1,3,0.9310344827586207,0.195702308512856,4.0
0.6888557262490329,0,0,2,0.8620689655172413,0.19160121737300842,4.0
0.12828253053681057,0,1,2,0.5862068965517241,0.32090551938695766,4.0
0.42579253331363537,0,0,1,0.8275862068965517,0.16078648318759015,4.0
0.24743733633510584,0,1,2,0.6206896551724138,0.4173075543246,4.0
0.7491825793699669,0,0,2,0.1724137931034483,0.8205175126484382,1.0
0.26228331217131473,0,0,2,0.7241379310344828,0.18592850424117918,4.0
0.8826779059485895,1,0,4,0.034482758620689655,0.8312667107947271,1.0
0.8927924237124544,1,0,2,0.9310344827586207,0.296129941100416,4.0
0.19661422642570361,0,0,1,0.41379310344827586,0.4041340246863036,4.0
0.6144986406602184,0,0,2,0.7586206896551724,0.3957709927209757,4.0
0.08776558083554721,0,0,1,0.8275862068965517,0.04606287227259105,4.0
0.39193426304528306,0,1,1,0.9310344827586207,0.11804526055225632,4.0
0.7140887672839292,0,0,1,0.8620689655172413,0.3248388794521824,4.0
0.6601283311898306,1,0,2,0.3448275862068966,0.594907070801733,3.0
0.6253658419882002,0,0,2,0.0,0.8915707824917776,0.0
0.28281274172272036,0,0,2,0.7931034482758621,0.06958689271740857,4.0
0.37840658137919847,0,0,2,0.034482758620689655,0.6053867206928867,3.0
0.1030115881711132,1,0,2,1.0,0.15442010589784289,4.0
0.719796411317445,0,0,1,0.5517241379310345,0.451181664459346,4.0
0.5044151025427712,0,0,3,0.24137931034482757,0.6588020324095633,2.0
0.7095274331366491,1,0,1,0.034482758620689655,0.8590063471923932,1.0
0.24917678450080027,1,0,1,0.1724137931034483,0.6843444815406899,2.0
0.3247582654908083,1,1,2,0.7241379310344828,0.2866740199488138,4.0
0.33454661238286526,0,0,1,0.13793103448275862,0.6013168814410371,3.0
0.02571911162574513,0,1,0,0.5172413793103449,0.3813205122315478,4.0
0.34138700159007096,0,0,2,0.24137931034482757,0.611539270158956,3.0
0.8041750418000363,0,1,2,0.6206896551724138,0.4882382530637366,4.0
0.8982770050524282,0,0,2,0.5172413793103449,0.573271797847248,3.0
0.5187610924081588,0,0,4,0.41379310344827586,0.36791800736994085,4.0
0.45597238256776357,1,1,2,0.8620689655172413,0.27667837443841775,4.0
0.030807162307124845,1,0,3,0.6551724137931034,0.3014642439264088,4.0
0.8801620486144166,0,0,1,0.20689655172413793,0.6397675887544371,2.0
0.012972280321059269,0,0,2,0.5172413793103449,0.6144127556239269,3.0
0.9457831325886304,0,1,3,0.7586206896551724,0.3066853214428191,4.0
0.4897256891249433,1,0,2,0.5172413793103449,0.3976082745891348,4.0
0.3422746414576225,0,0,2,0.9655172413793103,0.07766738314949657,4.0
0.9252278871853612,0,1,1,0.3793103448275862,0.6929526647176228,2.0
0.02436614160698799,0,0,0,0.4482758620689655,0.39567074791609935,4.0
0.5820403242466397,1,1,2,0.7931034482758621,0.2763967745357767,4.0
0.5495106056231315,0,0,1,0.5862068965517241,0.5750740337918416,3.0
0.21951961070831616,0,1,3,0.896551724137931,0.24797092451191535,4.0
0.42932752701617527,1,0,1,0.9310344827586207,0.0412776553879693,4.0
0.6529608611165588,0,0,4,0.5862068965517241,0.2473324801496889,4.0
0.7279141079137853,0,0,4,0.5172413793103449,0.5575633803334462,3.0
0.0006647950435344249,0,0,1,0.6551724137931034,0.3458820194736662,4.0
0.9378774056895886,0,0,1,0.5172413793103449,0.5328513157452693,3.0
0.1646615979148088,0,0,3,0.41379310344827586,0.46706923074954,4.0
0.23379603486975234,0,0,4,0.8620689655172413,0.3118704859095698,4.0
0.2637234067700235,0,0,2,0.9655172413793103,0.07497688689962648,4.0
0.037810721135962524,1,0,1,0.27586206896551724,0.6762989236986366,2.0
0.12314067781586471,0,0,2,0.8620689655172413,0.22448452302000338,4.0
0.9874307921320368,0,0,2,0.9310344827586207,0.3479329478406481,4.0
0.3155261746186691,0,0,1,0.27586206896551724,0.5376365414983055,3.0
0.11538073516359848,0,0,2,0.41379310344827586,0.36218531038163876,4.0
0.10706135429196265,0,0,0,0.9655172413793103,0.0,4.0
0.7202340610313429,0,1,0,0.10344827586206896,0.772928757089121,1.0
0.8554980576635628,0,0,1,0.27586206896551724,0.644231923863043,2.0
0.25719476487350557,0,0,1,0.48275862068965514,0.4889681316407092,4.0
0.02088065905491034,0,0,1,0.4482758620689655,0.4696770860806659,4.0
0.22329356091705985,0,1,2,0.6206896551724138,0.4076000329015136,4.0
0.05652776492718875,0,0,1,0.3793103448275862,0.5931870275901667,3.0
0.10346089596335212,0,1,1,0.6896551724137931,0.319842652869213,4.0
0.43195122785582496,1,0,1,0.8620689655172413,0.0387511971027885,4.0
0.23012976216171985,1,1,4,0.8275862068965517,0.3195867584174298,4.0
0.5164860432519073,0,0,2,0.1724137931034483,0.6639983914786999,2.0
0.2537322432070268,0,0,2,0.06896551724137931,0.6705790131567544,2.0
0.9415655111155636,0,0,2,0.8620689655172413,0.41120498487082185,4.0
0.9069324147399773,0,1,4,0.8275862068965517,0.3490696095944723,4.0
0.5674047308656202,0,1,1,0.7241379310344828,0.4023716996984836,4.0
0.3547784958852704,0,0,2,0.6551724137931034,0.296841881162299,4.0
0.38153210247522035,0,0,2,0.5172413793103449,0.5049492556783182,3.0
0.41227279781249915,1,0,2,1.0,0.06040640705522107,4.0
0.728362748262976,0,0,0,0.6551724137931034,0.3119312985513226,4.0
0.4521052428992608,0,0,2,0.7931034482758621,0.21317059085068785,4.0
0.857661824416216,0,0,0,0.7586206896551724,0.2414252472372914,4.0
0.9451270850828173,0,1,2,0.5517241379310345,0.605950187909958,3.0
0.3362794179828728,0,0,2,0.5172413793103449,0.4354920418223589,4.0
0.561286082244113,0,0,1,0.1724137931034483,0.7114814439356512,2.0
0.09511291161824019,0,0,3,0.24137931034482757,0.5098910995112408,3.0
0.2006465886338841,0,1,0,0.6206896551724138,0.3855159349101094,4.0
0.4138881359918135,0,1,3,1.0,0.18269490059073598,4.0
0.2063868473162556,0,0,2,0.8275862068965517,0.12499694459829003,4.0
0.8775151628562988,0,1,1,0.8620689655172413,0.28072234526885875,4.0
0.15841531004828813,0,1,1,0.034482758620689655,0.7398731820259768,2.0
0.45613169180890345,0,0,4,0.4482758620689655,0.575051309893992,3.0
0.6063425719082416,0,0,0,0.7241379310344828,0.3381801908980625,4.0
0.6926062813177012,0,1,1,0.3793103448275862,0.533515509520655,3.0
0.3834567999644714,1,0,1,0.5517241379310345,0.32494858008424865,4.0
0.870045164283995,0,0,2,0.9310344827586207,0.18695848603094342,4.0
0.5689195160991619,0,0,2,0.896551724137931,0.13323080094474934,4.0
0.4399600836406553,0,0,1,0.48275862068965514,0.5184424475792891,3.0
0.06726503593503541,0,1,1,0.5862068965517241,0.4978448409975354,4.0
0.46517071665098086,1,0,1,0.5172413793103449,0.4749898998843256,4.0
0.82162634541355,0,0,1,0.41379310344827586,0.6537209854572956,2.0
0.6151945128235466,0,1,2,0.6896551724137931,0.4525676860721906,4.0
0.8330660926115051,0,0,2,0.5517241379310345,0.3954828701588615,4.0
0.4945266231189144,0,0,1,0.24137931034482757,0.567833200825522,3.0
0.1185449828778018,0,1,1,0.0,0.8409176227739035,1.0
0.013602636460077111,0,0,1,0.9655172413793103,0.1203246201163127,4.0
0.3035151938265979,0,0,4,0.8275862068965517,0.0499818448628047,4.0
0.6987398868137645,1,0,4,0.8620689655172413,0.31700218768061705,4.0
0.7911153780689459,0,0,3,0.896551724137931,0.22063811350002932,4.0
0.29603989913940787,0,1,1,0.06896551724137931,0.780034159846238,1.0
0.49617076108232155,1,0,0,0.5172413793103449,0.4510386729440548,4.0
0.4215500705910171,0,0,1,0.9310344827586207,0.17042591087646966,4.0
0.4109417708311898,1,0,1,0.034482758620689655,0.7245654542906985,2.0
0.2315617486027767,1,0,2,0.48275862068965514,0.4325795006978424,4.0
0.13647496871666365,0,1,2,0.0,0.8901979180320533,0.0
0.19686175362683564,0,1,3,0.27586206896551724,0.632193643601707,2.0
0.055343101149107496,0,1,3,0.5172413793103449,0.3980969645508277,4.0
0.19830559493263078,1,0,1,0.10344827586206896,0.5935327430037537,3.0
0.00915858591440262,0,1,2,0.3793103448275862,0.4526023700102859,4.0
0.6279265131937529,0,0,1,0.0,0.707456607825393,2.0
0.31668617645869485,1,1,0,0.0,0.7619005222047016,1.0
0.9742104019255995,0,1,2,0.20689655172413793,0.906480432586699,0.0
0.1938868305819462,1,0,0,0.5862068965517241,0.2318303863309718,4.0
0.3461731942268447,0,0,2,0.7586206896551724,0.3329897371910687,4.0
0.3581995903909679,1,0,1,0.9310344827586207,0.1948879303796533,4.0
0.00840832295419503,0,0,2,0.7586206896551724,0.22033961165780352,4.0
0.8401196903490489,0,1,2,0.48275862068965514,0.5995302714844233,3.0
0.03197834842267879,0,0,1,0.8620689655172413,0.18970356719613407,4.0
0.9412076338532488,0,0,3,1.0,0.2572163989908449,4.0
0.8930468555195327,0,0,1,0.8275862068965517,0.3611191737959397,4.0
0.5360845824277523,0,1,2,0.41379310344827586,0.5535168647903362,3.0
0.544167521495031,0,0,2,0.5172413793103449,0.6279795218830656,2.0
0.6544765182961321,0,0,2,0.20689655172413793,0.6725374507526136,2.0
0.38744201770962017,0,0,4,0.5172413793103449,0.4013185965438587,4.0
0.6479133433783918,1,0,1,0.41379310344827586,0.677472371854527,2.0
0.04476695991915665,0,0,2,0.4482758620689655,0.38214087533546875,4.0
0.05405686457232812,0,1,2,0.5517241379310345,0.4446423005717539,4.0
0.4577030940449568,0,0,3,0.3793103448275862,0.5304910147158931,3.0
0.5502011750913975,0,0,1,0.9655172413793103,0.10147620785710633,4.0
0.8887852518988295,0,0,2,0.7931034482758621,0.2809815819353035,4.0
0.10472804809299444,0,0,2,0.7931034482758621,0.21758260275795466,4.0
0.8235406296334316,0,0,1,0.6551724137931034,0.4557073020171443,4.0
0.21023588789460976,0,0,2,0.41379310344827586,0.5577957329865623,3.0
0.3944837390763843,0,0,1,0.7931034482758621,0.2417419293727861,4.0
0.3169134648544072,0,0,2,0.6551724137931034,0.422964736540585,4.0
0.40056234244142574,0,0,3,0.48275862068965514,0.5174395514653154,3.0
0.15061559699931198,0,1,2,0.7931034482758621,0.26446903169801694,4.0
0.5040960138005983,0,0,2,0.6896551724137931,0.3303568017532741,4.0
0.802511147751406,1,1,2,0.10344827586206896,0.8792351801789741,0.0
0.441988642615674,1,1,0,0.7241379310344828,0.2622892506188026,4.0
0.4911246224884544,0,0,1,0.034482758620689655,0.8715353322744506,1.0
0.8496903108803624,1,1,2,0.9310344827586207,0.14670935137097174,4.0
0.7068168032812426,0,0,1,0.5862068965517241,0.5897039743637634,3.0
0.49096527215559355,0,0,1,0.034482758620689655,0.7880555714248912,1.0
0.2579389679940375,0,0,2,0.8275862068965517,0.14695877083593833,4.0
0.8858910354794726,1,0,1,0.48275862068965514,0.6672233322722325,2.0
0.5776307683371671,0,0,1,1.0,0.07609300856332107,4.0
0.22134891988719663,0,0,2,0.8620689655172413,0.07016757697035372,4.0
0.26937620384408845,0,0,1,0.6206896551724138,0.2182727993390874,4.0
0.8040033601058312,0,0,3,0.48275862068965514,0.5826958707362813,3.0
0.04414341741203165,0,0,3,0.8620689655172413,0.07971272712962675,4.0
0.9931796566442335,0,0,2,0.6551724137931034,0.44807233013385744,4.0
0.13044862439234725,0,0,1,0.3103448275862069,0.6433047841264532,2.0
0.7969306762260008,0,0,2,0.9310344827586207,0.2711225314556542,4.0
0.3951762023739609,1,0,3,0.7931034482758621,0.2716741700704531,4.0
0.49272907198978627,1,0,2,0.6551724137931034,0.2510281656719225,4.0
0.8816099508695293,0,1,1,0.3448275862068966,0.7061512231294635,2.0
0.41333292141392497,1,1,2,0.8620689655172413,0.341093445529299,4.0
0.5380586865375865,1,0,3,0.3103448275862069,0.6518216001976112,2.0
0.04930344209828226,0,1,2,0.9655172413793103,0.14211702094833234,4.0
0.002297284509917615,1,0,2,0.7586206896551724,0.14344904833213748,4.0
0.24502836979802398,0,0,2,0.13793103448275862,0.564517758799512,3.0
0.6813124993777355,0,1,2,0.27586206896551724,0.7100232437753285,2.0
0.12135139325846268,0,0,0,0.6551724137931034,0.4207793157104121,4.0
0.11383983447915769,0,1,2,0.6206896551724138,0.43022678751883514,4.0
0.4113800977707336,0,0,0,0.41379310344827586,0.3844459773301819,4.0
0.6485288052172216,0,0,2,0.5862068965517241,0.5158658768783246,3.0
0.7128375935240002,0,0,1,0.5517241379310345,0.46963687748711025,4.0
0.1786029060149755,1,0,2,0.896551724137931,0.21581771476179515,4.0
0.07962674206570779,0,0,1,0.1724137931034483,0.628321533252908,2.0
0.9414250827285136,1,0,2,0.3103448275862069,0.6930408174050946,2.0
0.260913117068317,0,1,2,0.034482758620689655,0.7220964839473406,2.0
0.8542744864242624,0,0,1,0.7931034482758621,0.3342902623734242,4.0
0.864431100362767,0,0,1,0.1724137931034483,0.5926529036736916,3.0
0.7733576777916453,0,0,1,0.9310344827586207,0.21361616194282879,4.0
0.16897478426099646,0,1,3,0.9310344827586207,0.0806604567486119,4.0
0.8226931887238098,0,0,2,0.6896551724137931,0.458556749272326,4.0
0.7700818842431139,0,0,2,0.41379310344827586,0.4975151131120002,4.0
0.5973560038316162,0,1,1,0.5862068965517241,0.5567458484477592,3.0
0.3375367433422974,1,0,2,0.20689655172413793,0.65209672456741,2.0
0.26275745630875064,0,0,3,0.034482758620689655,0.8515847705681782,1.0
0.12197642960089146,0,1,3,0.9655172413793103,0.21675859348192467,4.0
0.51029011791714,0,1,2,0.4482758620689655,0.5415228312896387,3.0
0.5858807141433799,0,0,0,0.13793103448275862,0.6057320832276971,3.0
0.35969914394339714,0,0,1,0.5862068965517241,0.3773894694441173,4.0
